Date,Close,log_returns,log_prices
2022-01-03,12939.17,,9.468014423802948
2022-01-04,12900.97,-0.0029566424816469443,9.4650577813213
2022-01-05,12906.37,0.0004184855997410633,9.465476266921042
2022-01-06,12792.28,-0.008879123966380274,9.456597142954662
2022-01-07,12797.94,0.0004423565012176594,9.45703949945588
2022-01-10,12597.35,-0.01579774609644615,9.441241753359433
2022-01-11,12709.71,0.008879793883982275,9.450121547243416
2022-01-12,12670.47,-0.003092179115068058,9.447029368128348
2022-01-13,12620.44,-0.003956367347738127,9.44307300078061
2022-01-14,12525.63,-0.007540776691318735,9.435532224089291
2022-01-17,12633.21,0.008552115732482045,9.444084339821773
2022-01-18,12529.56,-0.008238408270496649,9.435845931551276
2022-01-19,12525.69,-0.00030891729523952274,9.435537014256036
2022-01-20,12560.7,0.002791156697232505,9.43832817095327
2022-01-21,12355.54,-0.016468346484467496,9.421859824468802
2022-01-24,11881.3,-0.03913880992950205,9.3827210145393
2022-01-25,11945.69,0.005404808307419017,9.38812582284672
2022-01-26,12098.26,0.012691096744772404,9.400816919591492
2022-01-27,12176.9,0.006479073678461961,9.407295993269953
2022-01-28,12104.44,-0.005968386843165717,9.401327606426786
2022-01-31,12226.7,0.010049757553140198,9.411377363979927
2022-02-01,12359.8,0.01082718567106327,9.42220454965099
2022-02-02,12360.37,4.611618772065346e-05,9.422250665838712
2022-02-03,12234.15,-0.010264165199153687,9.411986500639557
2022-02-04,12140.25,-0.007704843157378055,9.40428165748218
2022-02-07,12193.81,0.004402067430698054,9.408683724912878
2022-02-08,12155.66,-0.0031335409942379387,9.40555018391864
2022-02-09,12367.82,0.017303033115723558,9.422853217034364
2022-02-10,12313.16,-0.004429328929751559,9.418423888104611
2022-02-11,12231.97,-0.006615593082108944,9.411808295022503
2022-02-14,12026.37,-0.016951277224062877,9.39485701779844
2022-02-15,12181.86,0.012846221166166757,9.407703238964606
2022-02-16,12191.57,0.0007967693109826319,9.40850000827559
2022-02-17,12075.27,-0.009585169756355177,9.398914838519234
2022-02-18,12010.09,-0.005412429718078849,9.393502408801155
2022-02-21,11891.88,-0.009891315551435815,9.38361109324972
2022-02-22,11959.39,0.005660929609706953,9.389272022859426
2022-02-23,11941.89,-0.0014643569823176133,9.387807665877109
2022-02-24,11636.76,-0.025883333853838734,9.36192433202327
2022-02-25,11987.31,0.029679537199226457,9.391603869222497
2022-02-28,11986.78,-4.421439980288636e-05,9.391559654822693
2022-03-01,11862.28,-0.010440757914210265,9.381118896908482
2022-03-02,11871.59,0.0007845328618989032,9.381903429770382
2022-03-03,11675.7,-0.01663839185719599,9.365265037913186
2022-03-04,11300.13,-0.03269552885415095,9.332569509059034
2022-03-07,11204.67,-0.008483574395585978,9.324085934663449
2022-03-08,11057.06,-0.013261517709072523,9.310824416954377
2022-03-09,11493.36,0.03870033933806632,9.349524756292443
2022-03-10,11391.1,-0.00893712857056102,9.340587627721883
2022-03-11,11495.69,0.009139833772209513,9.34972746149409
2022-03-14,11678.94,0.01581503734512798,9.36554249883922
2022-03-15,11682.22,0.0002808079754216934,9.365823306814642
2022-03-16,11900.96,0.018551041300054555,9.384374348114696
2022-03-17,12061.87,0.013430168189342622,9.397804516304038
2022-03-18,12184.99,0.010155629073766081,9.407960145377805
2022-03-21,12171.28,-0.0011257882629813372,9.406834357114823
2022-03-22,12202.62,0.0025716046485250296,9.409405961763348
2022-03-23,12099.5,-0.008486553346355601,9.400919408416993
2022-03-24,12131.45,0.002637124711673335,9.403556533128667
2022-03-25,12121.67,-0.0008064942184843235,9.402750038910181
2022-03-28,12155.95,0.0028240019229130242,9.405574040833095
2022-03-29,12325.58,0.013858015794093992,9.419432056627189
2022-03-30,12243.73,-0.0066628084221446,9.412769248205045
2022-03-31,12161.53,-0.006736278231435193,9.406032969973609
2022-04-01,12179.08,0.0014420347757279606,9.407475004749337
2022-04-04,12340.87,0.01319679265598088,9.420671797405317
2022-04-05,12376.97,0.0029209692810762454,9.423592766686394
2022-04-06,12320.1,-0.00460541274870801,9.418987353937686
2022-04-07,12372.46,0.004240959906770125,9.423228313844456
2022-04-08,12507.69,0.010870620287992431,9.434098934132448
2022-04-11,12528.61,0.0016711738450825423,9.43577010797753
2022-04-12,12378.87,-0.012023842156893864,9.423746265820638
2022-04-13,12378.68,-1.5348853178489628e-05,9.42373091696746
2022-04-14,12475.08,0.007757416457349908,9.43148833342481
2022-04-19,12281.42,-0.015645503229754044,9.415842830195055
2022-04-20,12310.17,0.002338198798730527,9.418181028993786
2022-04-21,12301.33,-0.0007183633976112375,9.417462665596174
2022-04-22,12258.33,-0.0035016807185435372,9.41396098487763
2022-04-25,12084.98,-0.014242346685561954,9.399718638192068
2022-04-26,11933.28,-0.01263222375511656,9.387086414436952
2022-04-27,12051.48,0.009856338516660469,9.396942752953612
2022-04-28,12068.41,0.0014038208947343585,9.398346573848347
2022-04-29,12128.76,0.004988196978094659,9.403334770826442
2022-05-02,11971.73,-0.013031454730952538,9.390303316095489
2022-05-03,12001.88,0.0025152670703744795,9.392818583165864
2022-05-04,11880.24,-0.010186788433083521,9.382631794732779
2022-05-05,11877.27,-0.00025002620354328307,9.382381768529237
2022-05-06,11730.42,-0.012441021896123112,9.369940746633114
2022-05-09,11444.18,-0.024704163820642663,9.34523658281247
2022-05-10,11541.72,0.008486992937010796,9.353723575749482
2022-05-11,11553.66,0.0010339731204903947,9.354757548869971
2022-05-12,11506.13,-0.004122333057579254,9.350635215812392
2022-05-13,11650.42,0.012462294033759968,9.363097509846153
2022-05-16,11672.23,0.0018702854399096532,9.364967795286063
2022-05-17,11730.44,0.004974656314388198,9.369942451600451
2022-05-18,11579.14,-0.012981969207138892,9.356960482393312
2022-05-19,11309.49,-0.023563007138054495,9.333397475255257
2022-05-20,11308.98,-4.5095888456344825e-05,9.3333523793668
2022-05-23,11466.28,0.013813453827783203,9.347165833194584
2022-05-24,11483.56,0.001505893136118373,9.348671726330702
2022-05-25,11491.8,0.0007172902059678054,9.349389016536671
2022-05-27,11647.17,0.01342949449277364,9.362818511029444
2022-05-30,11736.26,0.007619962603872543,9.370438473633316
2022-05-31,11611.38,-0.010697542955936352,9.35974093067738
2022-06-01,11494.12,-0.010150051434507042,9.349590879242873
2022-06-02,11550.2,0.004867152574462074,9.354458031817336
2022-06-03,11529.16,-0.0018232746340158589,9.352634757183319
2022-06-07,11534.18,0.00043532290459894,9.35307008008792
2022-06-08,11467.39,-0.005807445988737114,9.347262634099181
2022-06-09,11322.43,-0.012721641068139725,9.334540993031041
2022-06-10,11084.62,-0.021227152127535905,9.313313840903506
2022-06-13,10896.25,-0.017139868577719927,9.296173972325786
2022-06-14,10699.07,-0.018261871541043445,9.277912100784743
2022-06-15,10783.59,0.007868712356760715,9.285780813141503
2022-06-16,10475.37,-0.028998746779274484,9.256782066362229
2022-06-17,10451.31,-0.0022994579743611733,9.254482608387868
2022-06-20,10485.91,0.003305121835376202,9.257787730223244
2022-06-21,10479.84,-0.0005790396403276123,9.257208690582916
2022-06-22,10528.34,0.0046172572935422405,9.261825947876458
2022-06-23,10453.31,-0.0071519942255722484,9.254673953650887
2022-06-24,10823.12,0.03476591208163955,9.289439865732525
2022-06-27,10906.82,0.007703694896932322,9.297143560629458
2022-06-28,10809.57,-0.008956428770717681,9.28818713185874
2022-06-29,10811.75,0.00020165281374018662,9.288388784672481
2022-06-30,10741.21,-0.006545760013345521,9.281843024659135
2022-07-01,10770.4,0.002713885005890268,9.284556909665024
2022-07-04,10881.97,0.010305660530877479,9.294862570195903
2022-07-05,10702.5,-0.016629932176801362,9.278232638019102
2022-07-06,10840.6,0.012820985996256312,9.291053624015358
2022-07-07,10940.98,0.009217027473288715,9.300270651488646
2022-07-08,11015.03,0.006745331302871869,9.307015982791517
2022-07-11,11027.16,0.0011006167013785403,9.308116599492896
2022-07-12,11069.83,0.0038620692716339,9.31197866876453
2022-07-13,10904.85,-0.015015745381588381,9.296962923382942
2022-07-14,10799.52,-0.009705955702759048,9.287256967680182
2022-07-15,10982.09,0.01676407535360997,9.304021043033792
2022-07-18,11010.18,0.002554535323134888,9.306575578356927
2022-07-19,11122.08,0.010112022315620426,9.316687600672548
2022-07-20,11059.49,-0.005643438775151096,9.311044161897398
2022-07-21,11134.74,0.006781067723525717,9.317825229620922
2022-07-22,11096.12,-0.0034744529767307885,9.314350776644192
2022-07-25,11129.35,0.0029902652012320547,9.317341041845424
2022-07-26,11102.31,-0.002432568088379003,9.314908473757045
2022-07-27,11056.74,-0.004112998006805326,9.31079547575024
2022-07-28,11129.33,0.006543769043427348,9.317339244793667
2022-07-29,11145.91,0.0014886486576014763,9.31882789345127
2022-08-02,11118.1,-0.002498203554846016,9.316329689896422
2022-08-03,11178.99,0.005461712839107988,9.321791402735531
2022-08-04,11202.66,0.002115126348994873,9.323906529084526
2022-08-05,11123.07,-0.007129920246093664,9.316776608838431
2022-08-08,11166.32,0.003880775048597809,9.32065738388703
2022-08-09,11132.48,-0.003035143234443352,9.317622240652586
2022-08-10,11155.1,0.0020298307637348976,9.319652071416321
2022-08-11,11154.58,-4.661653596956783e-05,9.319605454880351
2022-08-12,11128.24,-0.0023641542918130657,9.317241300588538
2022-08-15,11171.54,0.0038834512643588985,9.321124751852897
2022-08-16,11130.44,-0.003685775570457426,9.31743897628244
2022-08-17,11128.19,-0.0002021687774731949,9.317236807504967
2022-08-18,11167.59,0.003534304788899592,9.320771112293867
2022-08-19,11156.72,-0.0009738263676715359,9.319797285926194
2022-08-22,11085.84,-0.006373388668312294,9.313423897257882
2022-08-23,10933.06,-0.01387739186626263,9.29954650539162
2022-08-24,11012.87,0.007273362472290395,9.306819867863911
2022-08-25,11063.88,0.004621159434880565,9.311441027298791
2022-08-26,10942.16,-0.011062530226636872,9.300378497072154
2022-08-29,10896.74,-0.004159556157837698,9.296218940914317
2022-08-30,10884.95,-0.0010825607334810196,9.295136380180836
2022-08-31,10855.03,-0.002752534168899805,9.292383846011935
2022-09-01,10663.44,-0.017807498660535787,9.2745763473514
2022-09-02,10891.71,0.021180881041891978,9.295757228393292
2022-09-05,10819.54,-0.006648190759775678,9.289109037633516
2022-09-06,10834.18,0.0013521928085038141,9.29046123044202
2022-09-07,10805.16,-0.0026821536513925996,9.287779076790628
2022-09-08,10790.32,-0.001374361888312152,9.286404714902316
2022-09-09,10900.24,0.010135371421142967,9.296540086323459
2022-09-12,10990.75,0.00826920260375514,9.304809288927213
2022-09-13,10891.54,-0.009067668856830446,9.295741620070384
2022-09-14,10754.4,-0.01267136793034029,9.283070252140043
2022-09-15,10746.7,-0.0007162424554256378,9.282354009684617
2022-09-16,10610.65,-0.012740516993614738,9.269613492691002
2022-09-19,10617.01,0.0005992182077821729,9.270212710898784
2022-09-20,10476.54,-0.013318960207898975,9.256893750690885
2022-09-21,10429.4,-0.004509730717023551,9.252384019973862
2022-09-22,10297.65,-0.012713027127329803,9.239670992846532
2022-09-23,10137.78,-0.015646674582346826,9.224024318264185
2022-09-26,10072.62,-0.006448187643439629,9.217576130620746
2022-09-27,10126.43,0.005327985949232821,9.222904116569978
2022-09-28,10220.76,0.009272108415024445,9.232176224985004
2022-09-29,10126.99,-0.009216809112472931,9.22295941587253
2022-09-30,10267.55,0.013784299680925713,9.236743715553455
2022-10-03,10290.71,0.002253109922498449,9.238996825475954
2022-10-04,10590.92,0.028755483755955272,9.26775230923191
2022-10-05,10477.69,-0.010748795500229578,9.25700351373168
2022-10-06,10391.13,-0.008295677130616262,9.248707836601064
2022-10-07,10308.57,-0.007976969500812767,9.24073086710025
2022-10-10,10262.52,-0.0044771644985918515,9.23625370260166
2022-10-11,10207.83,-0.005343350760776674,9.230910351840883
2022-10-12,10199.32,-0.0008340214575078966,9.230076330383374
2022-10-13,10227.9,0.0027982288973878683,9.232874559280763
2022-10-14,10329.34,0.009869109213839378,9.242743668494603
2022-10-17,10498.71,0.016264002960598448,9.259007671455201
2022-10-18,10578.76,0.007595824819936194,9.266603496275136
2022-10-19,10484.14,-0.008984578239198704,9.257618918035938
2022-10-20,10473.45,-0.001020155554823261,9.256598762481115
2022-10-21,10418.6,-0.005250813206226088,9.251347949274889
2022-10-24,10595.53,0.01683954377240825,9.268187493047296
2022-10-25,10773.34,0.01664234973131474,9.284829842778612
2022-10-26,10817.21,0.0040638205487811396,9.288893663327393
2022-10-27,10706.62,-0.010276142599347126,9.278617520728046
2022-10-28,10772.37,0.006122280923988557,9.284739801652034
2022-10-31,10827.93,0.0051443843401675895,9.289884185992202
2022-11-01,10783.65,-0.004097808856418788,9.285786377135784
2022-11-02,10806.23,0.002091721513306499,9.28787809864909
2022-11-03,10710.59,-0.00888984802247457,9.278988250626615
2022-11-04,10787.77,0.007180113420562734,9.286168364047178
2022-11-07,10750.39,-0.0034710520796710958,9.282697311967507
2022-11-08,10827.04,0.007104675804102043,9.28980198777161
2022-11-09,10904.33,0.0071132492700681175,9.296915237041677
2022-11-10,11120.49,0.01962939454027565,9.316544631581952
2022-11-11,11127.15,0.0005987152074507791,9.317143346789402
2022-11-14,10999.59,-0.011530068430813592,9.305613278358589
2022-11-15,11026.22,0.002418073430728914,9.30803135178932
2022-11-16,10936.62,-0.008159281503155114,9.299872070286163
2022-11-17,10917.88,-0.0017149790288591915,9.298157091257304
2022-11-18,11045.49,0.011620387578457162,9.30977747883576
2022-11-21,11085.04,0.003574251688068025,9.313351730523829
2022-11-22,11074.3,-0.0009693430256466597,9.312382387498182
2022-11-23,11094.46,0.0018187761117309758,9.314201163609914
2022-11-24,11157.56,0.00567141042778649,9.3198725740377
2022-11-25,11168.03,0.0009379372072641546,9.320810511244964
2022-11-28,11162.16,-0.0005257456506380395,9.320284765594327
2022-11-29,11077.81,-0.00758547825866768,9.312699287335658
2022-11-30,11127.77,0.004499777470269529,9.317199064805928
2022-12-01,11238.2,0.00987490346884464,9.327073968274773
2022-12-02,11198.13,-0.0035718892173891422,9.323502079057384
2022-12-05,11194.67,-0.00030902790428477507,9.3231930511531
2022-12-06,11109.33,-0.0076524763685078415,9.31554057478459
2022-12-07,11009.95,-0.008985886404244154,9.306554688380347
2022-12-08,11004.53,-0.0004924031918547287,9.306062285188492
2022-12-09,11068.3,0.00577816051903818,9.31184044570753
2022-12-12,11033.64,-0.003136378834813701,9.308704066872716
2022-12-13,11136.62,0.00928998943902951,9.317994056311745
2022-12-14,11160.69,0.002159005669275814,9.320153061981022
2022-12-15,10880.14,-0.025458674006816926,9.294694387974205
2022-12-16,10770.38,-0.010139335252150425,9.284555052722055
2022-12-19,10773.23,0.00026457961470953043,9.284819632336765
2022-12-20,10659.19,-0.01064192249455319,9.274177709842212
2022-12-21,10845.59,0.01733611488964555,9.291513824731856
2022-12-22,10774.64,-0.006563320990910714,9.284950503740946
2022-12-23,10804.68,0.0027841488429243976,9.28773465258387
2022-12-27,10839.22,0.003191664101272769,9.290926316685143
2022-12-28,10812.67,-0.0024524430252535327,9.288473873659889
2022-12-29,10857.35,0.004123675318632968,9.292597548978522
2022-12-30,10729.4,-0.01185463290419972,9.280742916074322
2023-01-03,10978.64,0.022963929751236924,9.303706845825559
2023-01-04,11140.27,0.014614904345846471,9.318321750171407
2023-01-05,11057.39,-0.007467488477501682,9.310854261693905
2023-01-06,11144.54,0.007850709160312724,9.318704970854217
2023-01-09,11212.57,0.006085778525676705,9.324790749379893
2023-01-10,11162.15,-0.0045068796699198575,9.320283869709973
2023-01-11,11246.01,0.0074848083468284305,9.327768678056803
2023-01-12,11287.82,0.0037108692112153723,9.331479547268017
2023-01-13,11290.79,0.00026308085547620947,9.331742628123495
2023-01-16,11435.99,0.01277805088670681,9.3445206790102
2023-01-17,11401.99,-0.002977498458174059,9.341543180552026
2023-01-18,11366.62,-0.003106911528803445,9.338436269023223
2023-01-19,11258.97,-0.00951584575868115,9.328920423264542
2023-01-20,11295.02,0.003196776330991876,9.332117199595533
2023-01-23,11406.27,0.009801283592488556,9.341918483188023
2023-01-24,11406.29,1.7534200457976558e-06,9.341920236608068
2023-01-25,11404.77,-0.0001332686865275065,9.341786967921541
2023-01-26,11317.56,-0.007676187101291876,9.334110780820248
2023-01-27,11332.3,0.0013015534825246186,9.335412334302774
2023-01-30,11379.64,0.004168738430771662,9.339581072733544
2023-01-31,11285.78,-0.008282267571841978,9.331298805161703
2023-02-01,11200.93,-0.007546715611505482,9.323752089550197
2023-02-02,11188.42,-0.0011174957112976478,9.3226345938389
2023-02-03,11349.39,0.01428468313296967,9.33691927697187
2023-02-06,11283.25,-0.005844672851203591,9.331074604120666
2023-02-07,11233.87,-0.004386003108774519,9.326688601011892
2023-02-08,11276.28,0.0037680824143472634,9.330456683426238
2023-02-09,11217.73,-0.0052058421090079585,9.325250841317231
2023-02-10,11130.46,-0.007810068162247572,9.317440773154983
2023-02-13,11209.34,0.007061865174394221,9.324502638329378
2023-02-14,11231.91,0.0020114750835993757,9.326514113412976
2023-02-15,11272.67,0.0036223777177589117,9.330136491130736
2023-02-16,11194.91,-0.0069220014334561136,9.32321448969728
2023-02-17,11256.29,0.0054678728020165065,9.328682362499295
2023-02-20,11266.68,0.0009226137349569146,9.329604976234252
2023-02-21,11282.16,0.0013730198477515086,9.330977996082005
2023-02-22,11300.29,0.001605672005934256,9.332583668087938
2023-02-23,11247.75,-0.004660280458039497,9.3279233876299
2023-02-24,11181.77,-0.005883335026088055,9.32204005260381
2023-02-27,11219.93,0.0034068875942343834,9.325446940198045
2023-02-28,11098.35,-0.010895212595574045,9.314551727602472
2023-03-01,11056.08,-0.0038159457311848564,9.310735781871287
2023-03-02,11165.58,0.009855329105666237,9.320591110976952
2023-03-03,11190.09,0.0021927331921164973,9.32278384416907
2023-03-06,11147.25,-0.0038357344719553064,9.318948109697114
2023-03-07,11064.08,-0.0074890057206711096,9.311459103976443
2023-03-08,11025.26,-0.003514821173025363,9.307944282803417
2023-03-09,10948.85,-0.0069545759051046156,9.300989706898314
2023-03-10,10765.26,-0.016910145045948434,9.284079561852364
2023-03-13,10632.05,-0.012451258686293293,9.271628303166072
2023-03-14,10716.72,0.00793211449105147,9.279560417657123
2023-03-15,10516.4,-0.018869195254218915,9.260691222402905
2023-03-16,10719.1,0.019091253473571487,9.279782475876475
2023-03-17,10613.55,-0.00989571022177597,9.2698867656547
2023-03-20,10643.64,0.0028310439994310515,9.27271780965413
2023-03-21,10792.58,0.013896330303044258,9.286614139957175
2023-03-22,10782.28,-0.0009548150748155612,9.28565932488236
2023-03-23,10718.54,-0.005929093562665903,9.279730231319693
2023-03-24,10634.04,-0.007914775742829994,9.271815455576863
2023-03-27,10786.22,0.014209216922977361,9.28602467249984
2023-03-28,10839.11,0.004891495802101267,9.290916168301942
2023-03-29,10963.31,0.011393353904310064,9.302309522206253
2023-03-30,11032.21,0.006264932618707116,9.308574454824958
2023-03-31,11106.24,0.006687936683674702,9.315262391508634
2023-04-03,11093.09,-0.001184720578330164,9.314077670930304
2023-04-04,11073.48,-0.0017693314857296274,9.312308339444574
2023-04-05,11115.4,0.003778473710600258,9.316086813155174
2023-04-06,11230.07,0.010263467861538606,9.326350281016714
2023-04-11,11265.3,0.0031322026534843163,9.329482483670198
2023-04-12,11231.99,-0.0029612477183914,9.326521235951805
2023-04-13,11258.95,0.0023974109497331498,9.328918646901538
2023-04-14,11342.86,0.007425103167512135,9.336343750069052
2023-04-17,11311.76,-0.0027455785651230727,9.333598171503928
2023-04-18,11358.98,0.004165728007570561,9.337763899511499
2023-04-19,11366.22,0.0006371781322013421,9.3384010776437
2023-04-20,11390.64,0.002146166858984561,9.340547244502684
2023-04-21,11460.58,0.0061213553056063685,9.346668599808291
2023-04-24,11467.2,0.000577465431364265,9.347246065239656
2023-04-25,11513.12,0.0039964683797773706,9.351242533619432
2023-04-26,11364.91,-0.012956716413858638,9.338285817205573
2023-04-27,11361.89,-0.0002657655294872832,9.338020051676086
2023-04-28,11437.14,0.006601182002493174,9.344621233678579
2023-05-02,11423.33,-0.0012081992784858555,9.343413034400093
2023-05-03,11506.19,0.007227396010392672,9.350640430410486
2023-05-04,11456.37,-0.004339244245578477,9.346301186164908
2023-05-05,11554.24,0.008506561987571085,9.35480774815248
2023-05-08,11595.25,0.0035430623223978255,9.358350810474876
2023-05-09,11546.04,-0.004253010456742203,9.354097800018135
2023-05-10,11447.23,-0.008594741700830386,9.345503058317304
2023-05-11,11522.97,0.00659465520464652,9.352097713521951
2023-05-12,11564.73,0.0036175145675578124,9.355715228089508
2023-05-15,11578.25,0.001168388992087498,9.356883617081596
2023-05-16,11519.87,-0.005054967617608753,9.351828649463988
2023-05-17,11437.78,-0.007151459305545128,9.344677190158443
2023-05-19,11571.16,0.011593884294923912,9.356271074453366
2023-05-22,11553.23,-0.0015507439195742716,9.354720330533791
2023-05-23,11484.9,-0.005931922457641691,9.34878840807615
2023-05-24,11383.14,-0.008899815784134329,9.339888592292017
2023-05-25,11325.26,-0.005097684146917871,9.334790908145099
2023-05-26,11434.24,0.009576733488267018,9.344367641633365
2023-05-30,11282.45,-0.013363941583951607,9.331003700049413
2023-05-31,11217.89,-0.005738595698666798,9.325265104350747
2023-06-01,11296.28,0.00696364261048175,9.332228746961228
2023-06-02,11443.35,0.012935307273421915,9.345164054234651
2023-06-05,11415.0,-0.0024804952707543097,9.342683558963897
2023-06-06,11468.27,0.004655811536193956,9.34733937050009
